epoch,loss_train,loss_validation,perplexity_train,perplexity_validation,learning_rate
0,6.629445717136807,5.923780379707322,1076.8126100552763,382.3693782722249,0.5
1,5.981053234276776,5.644274403067196,405.31213982726473,289.43955170407014,0.5
2,5.719507512947637,5.4586174286463685,312.802341386663,240.86036668104285,0.5
3,5.510310617954832,5.309104570571114,254.49095551387498,207.82501695787207,0.5
4,5.349771927225627,5.215693703030839,217.3025043973016,189.5970525426023,0.5
5,5.224078695618603,5.157992479555747,192.12943310889662,179.2284149597673,0.5
6,5.116128872640172,5.107940820429255,172.89993468593914,170.88490895313376,0.5
7,5.005873738846126,5.0337897374787755,155.05285978056995,158.7496189124444,0.5
8,4.904265621824191,4.988311486428275,140.20051931191094,151.9868095166543,0.5
9,4.816891966349639,4.9405988614787075,128.57067941146758,145.0535695395049,0.5
10,4.742985045591396,4.926485128700733,119.41299103608388,143.11985059520777,0.5
11,4.671698618914608,4.890363339553861,111.29012996100448,138.1358373042415,0.5
12,4.635422376338451,4.891794571872143,107.45343018728781,138.41446267331347,0.5
13,4.503556399741278,4.759146462797242,94.43469554136212,121.32154482603073,0.25
14,4.421564160493283,4.7332671140046685,86.97230492032693,118.32882050380988,0.25
15,4.371016458066433,4.705739269033074,82.64774992629667,115.18922131026493,0.25
16,4.321594840389187,4.679636433720589,78.68903328885432,112.32815998091417,0.25
17,4.282372809113938,4.656621412647998,75.64272092177039,109.74936157289673,0.25
18,4.241038971610262,4.638612933128195,72.57803847974006,107.78890371322632,0.25
19,4.205659984857383,4.642016399651766,70.04888680638064,108.13217129251537,0.25
20,4.143555525560825,4.576282912207877,65.91627297734297,101.32597059362075,0.125
21,4.0985454646584225,4.561512607861967,62.99939135538028,99.85469663493774,0.125
22,4.06944430840149,4.5351595531272535,61.15900688026185,97.25661725331756,0.125
23,4.044786944912618,4.5222348750514145,59.675389467111714,96.04745773708119,0.125
24,4.018144270463498,4.513892409008215,58.09241092605723,95.23717415508102,0.125
25,3.995629786109486,4.495122561779092,56.79674694668935,93.51471322424271,0.125
26,3.9784053907898507,4.477794451858191,55.79568751082274,91.88300403601983,0.125
27,3.956624048258237,4.471296016565141,54.58119016199131,91.3703650376376,0.125
28,3.934981265276268,4.469456215991693,53.400826858809815,91.20340614283786,0.125
29,3.9150924728506427,4.471228523618159,52.34668602117414,91.45333019424888,0.125
30,3.8756376151824883,4.417657746878617,50.379214273105916,86.48575626927264,0.0625
31,3.8511559703643896,4.420298527707072,49.129862422882844,86.77697166274575,0.0625
32,3.8444492409058735,4.364006627241478,48.836959865167884,81.94509306725334,0.03125
33,3.827501568839455,4.345248495064237,48.00719280894958,80.4013307883459,0.03125
34,3.8105912208899584,4.347894891439116,47.188386355073796,80.62660125073265,0.03125
35,3.81549800990197,4.303233021431986,47.46655667660326,77.0805044121602,0.015625
36,3.802714443145145,4.295962538131896,46.87208989282272,76.52787255276652,0.015625
37,3.793192358819687,4.292893498916836,46.39989034186421,76.29426088140292,0.015625
38,3.7838967086870894,4.292484478805871,45.95599846824837,76.29079995698788,0.015625
39,3.7770087134731942,4.2892495031085085,45.64737083979702,76.05093570053577,0.015625
40,3.769150424435097,4.280728916582816,45.27642674694045,75.40583910924546,0.015625
41,3.7624073738820316,4.285007134079933,44.9670522150655,75.74623971300967,0.015625
42,3.7665148483408966,4.251399922677699,45.185192402119405,73.1908067070386,0.0078125
43,3.7600417512136435,4.248050426954732,44.890945052799225,72.94712405958596,0.0078125
44,3.75726192667374,4.244797127650065,44.763252917736025,72.69565269351006,0.0078125
45,3.753215067347587,4.241031832006924,44.58622805601699,72.42509285053787,0.0078125
46,3.7481232976749075,4.235650396084084,44.3474094965649,72.02156798892162,0.0078125
47,3.745592808730299,4.233081915689742,44.23289006635123,71.8535603065701,0.0078125
48,3.742023306549092,4.227331892970731,44.073251160558904,71.41849468736088,0.0078125
49,3.738756895373519,4.227574260247981,43.93385413966279,71.44226811650921,0.0078125
50,3.7470720193742917,4.211457622511422,44.3183992291894,70.2746617189225,0.00390625
51,3.7454065940257495,4.207819179138717,44.259651278189224,70.01731366883305,0.00390625
52,3.744378052919427,4.204303628491128,44.217945955567444,69.75684231695007,0.00390625
53,3.7400219994898123,4.202463270329377,44.023561242461646,69.62515070157893,0.00390625
54,3.738160244180909,4.2007775892887045,43.94117360880785,69.50892639510772,0.00390625
55,3.7362577227195493,4.197177460745854,43.84843326306692,69.24986774956479,0.00390625
56,3.7330364914195218,4.197923673426404,43.70832385389465,69.30742780338315,0.00390625
57,3.7360975359815596,4.188931533628526,43.85712562255289,68.67982703710304,0.001953125
58,3.732113391803072,4.1888777993838575,43.689702689459324,68.6730642870945,0.001953125
59,3.728959843024068,4.1871111066464115,43.548784548713705,68.55322422350154,0.001953125
60,3.7282179420756663,4.187019017798936,43.519686039752294,68.54540420367437,0.001953125
61,3.727779833039687,4.185663318480639,43.49921308677452,68.4560928739169,0.001953125
62,3.725778061129245,4.184661480543368,43.39405054252951,68.37984704007121,0.001953125
63,3.7247718834253742,4.1833368595689535,43.360495688551566,68.2943917135982,0.001953125
64,3.7233814648669603,4.18209188321934,43.292102752489384,68.20594491239856,0.001953125
65,3.722666672405516,4.180794105152874,43.27269948402105,68.12086505661992,0.001953125
66,3.720604188549762,4.1807261704302885,43.16621822024584,68.10615393081132,0.001953125
67,3.7194248267337873,4.179955120581915,43.12657735458019,68.05817713895264,0.001953125
68,3.7184631389230534,4.17802346048548,43.08314725127381,67.92903767350842,0.001953125
69,3.718405649087375,4.1775953602045774,43.06747122572538,67.89105415519546,0.001953125
70,3.7178477304689297,4.177014853257467,43.05495659327651,67.85711322374203,0.001953125
71,3.7159720665420206,4.1761882191195205,42.973864030029816,67.80029853038928,0.001953125
72,3.7133086059874962,4.174694423508995,42.86163449212074,67.69518887120135,0.001953125
73,3.7130133379673484,4.174963932155686,42.851593821256266,67.72020750361331,0.001953125
74,3.713734933508775,4.170193417216925,42.885916946880165,67.39571191107525,0.0009765625
75,3.711328971012678,4.169838229413418,42.765807170835046,67.37319177739761,0.0009765625
76,3.7111951023023453,4.168851443949868,42.76649064313609,67.3055285197847,0.0009765625
77,3.7095813790945718,4.168605026076822,42.69780615546586,67.28881712959094,0.0009765625
78,3.7095760576548984,4.167935695718317,42.70051347890896,67.2455717176199,0.0009765625
79,3.708092071242252,4.167289635276093,42.633366781485144,67.20339032481698,0.0009765625
80,3.7086474989652976,4.166726373464746,42.652055329818964,67.16697059308781,0.0009765625
81,3.707702843083352,4.1664942041696875,42.61267984738743,67.14683876230436,0.0009765625
82,3.7073649661837553,4.1659540349946305,42.603273828698796,67.10884173126782,0.0009765625
83,3.706126031297543,4.165560755440417,42.54341430343523,67.08537177390912,0.0009765625
84,3.706079064652482,4.164753301726544,42.535373668429564,67.0305443406105,0.0009765625
85,3.705159827917001,4.16456144237343,42.50408496311498,67.01598568874248,0.0009765625
86,3.7043947486211706,4.163880479138563,42.46900532499739,66.97405988065636,0.0009765625
87,3.7034291783066804,4.162890454644666,42.433366357578144,66.90821792097653,0.0009765625
88,3.7034429482295916,4.162286765873432,42.42331857785381,66.86599951631882,0.0009765625
89,3.7030812294035935,4.162476116353098,42.41437460642647,66.87853864974835,0.0009765625
90,3.7029873590570728,4.161167049999623,42.4182939934888,66.7946173224379,0.00048828125
91,3.7016219490391533,4.160689993706696,42.35566389612068,66.76284851922708,0.00048828125
92,3.7010444961755793,4.16130696680835,42.84616155112074,67.57404194947551,0.00048828125
93,3.699715328452848,4.16003014048671,42.78569458713137,67.48662086181781,0.000732421875
94,3.702191908232476,4.162381534190739,42.8156657200098,67.52848594285109,0.0003662109375
95,3.702310424645856,4.162049417219618,42.83999969708581,67.50958305421997,0.00018310546875
96,3.7028506685608047,4.162003155633369,42.847894336977966,67.50458498342948,9.1552734375e-05
97,3.7029514741671563,4.161655246170566,42.85966287947564,67.48052971196525,4.57763671875e-05
98,3.7038497716762047,4.161669023115845,42.91225596646816,67.48080480054898,2.288818359375e-05
