epoch,loss_train,loss_validation,perplexity_train,perplexity_validation,learning_rate
0,6.373770371410305,5.781769948331601,755.2773059842916,336.50579980787774,0.5
1,5.8128589877206736,5.558641289377404,348.5536307820555,269.65194395395065,0.5
2,5.592858777567588,5.442873987091608,280.52818763664874,240.59950627519234,0.5
3,5.442726961550004,5.374328674905811,242.2569004095138,225.0975618882812,0.5
4,5.328523531829913,5.329562571184311,216.84019538111843,215.70492594465313,0.5
5,5.235350668498105,5.291557641497705,197.8989349407242,208.02919584358648,0.5
6,5.156433268990021,5.277431785752211,183.2004689031632,205.5067148400339,0.5
7,5.087452377962805,5.266753991536201,171.17408207667296,203.60691777404048,0.5
8,5.0240868625010755,5.2513282913917925,160.85738714125563,200.3908144596457,0.5
9,4.966842621245599,5.236935309333955,151.96227524634273,197.653985051435,0.5
10,4.913172690100284,5.222085336239293,144.09479617701518,194.7489854132287,0.5
11,4.8606922178310095,5.211878484586817,136.70617253182928,192.71159389962554,0.5
12,4.812981469090833,5.189403892727435,130.3421907952875,188.43310634957038,0.5
13,4.770652290078038,5.1762097381710115,124.9378051929039,185.83324856569135,0.5
14,4.7304654866519416,5.160631478072445,120.00638591920004,183.16562846499843,0.5
15,4.696702394174983,5.167558502151253,115.90299561085212,184.469541776461,0.5
16,4.5489343114469705,5.067518252740298,100.37349539004578,167.24845663834276,0.25
17,4.476567768681035,5.066698979811036,93.23474744101232,167.3143821291236,0.25
18,4.417070993751303,5.028812158114604,88.12885894452343,161.3998442468528,0.125
19,4.357920982941982,5.01840044245646,82.952250365074,159.8518081941117,0.125
20,4.320204131871067,5.022939225163424,79.76932856284478,160.69104138220405,0.125
21,4.299481141045703,4.972809747879975,78.3142596410388,152.91777195018437,0.0625
22,4.264320824089053,4.969797608223816,75.56522523123299,152.55825526737604,0.0625
23,4.239434213939093,4.968464318669301,73.62552653506796,152.3185587208686,0.0625
24,4.217507610258832,4.966560334463629,72.00717694784053,152.13796564548062,0.0625
25,4.198484180203188,4.968406781460073,70.60763763204227,152.4979250939121,0.0625
26,4.1914395272635465,4.937939446250438,70.21426394421091,147.9755429832638,0.03125
27,4.172994941831512,4.937604081555388,68.9324933080087,147.99619974862702,0.03125
28,4.182994693177015,4.905453000788987,69.70220420401802,143.16505927097379,0.015625
29,4.171548413248648,4.904143077350772,68.90488360067823,143.01551171159826,0.015625
30,4.161029239339827,4.902763329176708,68.15473292036454,142.82225377993774,0.015625
31,4.152373625692927,4.899616584224581,67.54215862892411,142.38129008083354,0.015625
32,4.144733751973798,4.90074501470339,67.02458282672522,142.5606843881536,0.015625
33,4.15726658697081,4.879959510702432,67.93743059369619,139.5303077171891,0.0078125
34,4.150831425694377,4.879155629260453,67.48972968637383,139.42508929546779,0.0078125
35,4.14522476748209,4.877670748079049,67.1090054855333,139.2662973288898,0.0078125
36,4.141802888818643,4.876845655874026,66.87327883057922,139.15590272231873,0.0078125
37,4.136149598606271,4.8779889673148675,66.4856631075061,139.32156428162358,0.0078125
38,4.149021903833144,4.8674188755765035,67.40253044540275,137.86361286792174,0.00390625
39,4.144421995146298,4.86572997409814,67.08919616929576,137.63557548238106,0.00390625
40,4.141207259892347,4.865733311410473,66.86347968845594,137.64765319298357,0.00390625
41,4.148047932545996,4.859723324477159,67.37327814293376,136.82377871448182,0.001953125
42,4.143387391841335,4.859194837583337,67.04064570900725,136.75366223864964,0.001953125
43,4.140872997900579,4.858656913778139,66.8464942830877,136.67399574161465,0.001953125
44,4.13878646173157,4.858263912589847,66.72889827379198,136.6231410964887,0.001953125
45,4.136529591533138,4.857896487648497,66.57323297346164,136.5722382143953,0.001953125
46,4.136197539118977,4.857577127399696,66.5492074240887,136.5339613032026,0.001953125
47,4.134157237119639,4.857443567530168,66.40427020910406,136.5124333998994,0.001953125
48,4.133069727663235,4.85712841623888,66.33326101716898,136.47278788444436,0.001953125
49,4.13137984021832,4.857223941703284,66.21485479541951,136.48835941294976,0.001953125
